9.134413101608698238e-01,3.990017650496876511e-01,7.859458938714897203e-01,3.795618070620876416e-02,1.538344117190065807e-01
4.194561620051954209e-01,2.804983190012244609e-01,8.942080144464510383e-01,3.833546938614530442e-01,7.790669303158037629e-01
4.206220782384301193e-01,6.652672061155751049e-02,6.829134243802035265e-01,5.917174004733208870e-01,2.232257352127714478e-01
5.575814805483437775e-01,2.232966171433149460e-01,3.945911967602916404e-01,1.174745859622813304e-01,8.728004854042815674e-01
1.182370805593579988e-04,3.263526630298841935e-01,4.625288044616453487e-01,8.963116128645870484e-01,8.439989718990743572e-01
1.040652049385255573e-01,6.842293670874002309e-01,2.530783638202732666e-01,6.074615686502216061e-02,8.569321407484398190e-01
5.086870857571090809e-01,9.474927056759270272e-01,6.535509279074366296e-01,8.668152842055603102e-01,6.233466494450379258e-01
8.871684289545830326e-01,6.019117716514343908e-02,7.031030399734146119e-01,9.658333992049352723e-01,9.485911034819911603e-01
9.584884770638990581e-02,2.286645175863117885e-01,6.695163971594714214e-01,8.245656083989290064e-01,7.317849933986944055e-01
2.217404552909528759e-01,3.244121936177958299e-01,5.338761822593520723e-01,6.470259246049651081e-01,6.276252554126793282e-01
4.328884059527844386e-01,8.162304848668785473e-01,5.492681972780411037e-02,3.423051161022442335e-01,5.482037238109893629e-02
8.199271812366905055e-01,7.718365850748165613e-01,2.288036690142414287e-02,8.792951870631140476e-01,3.393713705188127205e-01
2.716530166128641177e-01,7.426477224503532648e-01,1.154438972574308719e-01,6.717630068720752412e-01,2.047155905086106564e-02
3.557922047398444088e-01,3.451520439165178811e-01,6.187840344322154129e-01,7.210365100186425513e-01,5.141286899844882408e-01
7.031330823335677493e-01,1.299495230377828436e-01,2.243777515759872720e-01,6.013161646211213629e-01,4.793366913246697170e-01
6.802650237683298684e-01,7.184257646508053208e-01,4.597255188005531235e-01,9.240684116859918529e-01,1.529358116055957728e-01
9.872191229519146072e-01,5.151390772482180580e-01,3.177176967734832713e-01,6.056837186824086672e-01,6.720219859253769856e-01
9.130070828007312844e-01,6.051824645179726403e-02,1.345578757672700743e-01,2.190100932585107296e-01,2.210239584461163309e-01
8.360288778699279666e-01,2.781984707161528902e-01,6.279418875450318849e-01,4.566624980051470217e-02,3.888208999317303016e-01
4.892400414162306754e-01,4.277981991892115810e-01,7.438980885178684277e-01,9.620476334963361520e-01,6.979533175368479725e-03
8.928488789070664344e-01,1.553659269163344403e-01,8.235687557649015167e-01,1.713645580731072426e-01,4.854062697802370430e-01
1.251319099983811967e-01,1.799086480586955528e-01,2.514293846294006762e-01,3.000125976633511993e-01,3.283439814912348931e-01
5.575813821005477511e-01,3.134081619324251555e-01,5.332576098711548918e-01,4.459329330442903805e-01,4.686786763360771824e-01
2.763520032455019093e-01,5.164018156649931024e-01,2.052763960158807688e-01,8.579979624203872834e-01,9.085347177677807196e-01
3.813194941218608358e-01,2.501856192104594534e-01,1.199346578911630878e-02,9.577237083922401917e-01,9.165233984562153324e-01
2.962680920391217443e-01,5.024391525892144550e-01,8.961008595392013776e-01,5.651674109483195707e-01,1.664755245363891412e-01
6.938788101111345030e-01,2.202421360682628171e-01,8.658647294111740944e-01,4.481587808586555699e-01,8.248193869482851603e-01
8.944826630447272331e-01,9.368104621021596801e-01,2.249169654486945502e-01,2.971058588943752410e-01,5.987722794417609240e-01
7.299081448483494272e-01,2.134669872613352837e-01,4.034739637324055161e-01,7.720751002646738526e-01,1.259914959550828550e-01
7.150177677222925299e-01,4.538027236230331996e-01,8.231379737743925729e-01,8.624240129926338261e-01,3.945426071218208763e-01
2.109014561581131764e-01,4.316210384710250647e-02,1.201256998795549036e-01,4.800830174598977873e-01,5.744335390930302987e-01
7.844181978630323515e-01,1.756200756787495987e-02,1.037861428224091664e-01,9.104393996992776739e-01,3.548054194073028134e-01
8.982720203703026263e-01,2.542265232010590958e-01,8.600266379280256945e-01,2.901481675326536003e-01,8.235631364005436827e-01
3.011901574443832663e-01,7.442144029998457588e-01,4.376323659677711087e-01,5.674847444451085465e-01,8.359250660754732332e-01
4.544312446641105563e-01,7.602554231078024749e-01,1.938237392085758737e-01,8.500811127252845267e-01,2.542399756419844170e-01
8.342561593001717180e-01,5.155454872978897374e-01,7.162694181835335128e-01,5.913006737008941194e-02,2.380952675086940307e-01
7.801770767359705872e-01,4.433191848225471743e-01,2.784501769740832522e-02,1.628029080278782237e-01,2.961206133035497734e-01
3.292688257728295653e-01,9.061001444071608013e-01,5.793814665817985654e-01,6.509730572913945412e-01,3.893412247564783657e-01
3.778999688193921402e-01,1.311312070709498290e-01,6.453678252203838284e-01,5.615835069796348833e-02,5.797053521285724376e-01
7.300090960705034604e-01,7.873191517093307557e-01,2.632666436198497495e-01,9.550138732081294712e-01,6.732831608700848847e-01
1.371029691402559925e-01,6.061847327980860456e-01,4.558565509497942703e-01,7.442279397746937031e-01,1.621648856891786394e-01
6.402169750173831719e-01,1.225149751112488694e-01,8.695381853096328939e-02,3.165175460152730436e-01,9.592489059990045863e-01
5.736162936933394407e-01,1.334769068927560420e-01,3.248652957710559397e-01,7.955702277411837997e-01,9.296048813805946054e-01
2.915376157657649792e-01,9.888008163546355700e-01,4.223812125036854326e-01,3.794039839532955538e-01,8.686998027220714791e-01
3.861234718760041540e-01,8.134934085664603520e-01,1.981325839344516559e-02,2.382388931733079307e-01,9.061679760634603342e-01
1.147899717362713679e-01,4.341122751921644429e-01,6.555384052660245819e-01,2.613188970978729264e-01,8.599279906401922080e-01
7.675735311015475792e-01,4.662141119705177639e-01,8.256871535654564109e-02,5.367623715626778091e-01,9.244383679495538075e-02
5.353728949001017590e-01,9.071220634032617358e-01,3.070077971190379174e-01,5.231291092698634460e-01,9.593982539878894711e-01
9.584548707533091516e-01,9.854187084662238139e-01,5.161267016585202594e-01,9.359027347005206554e-01,8.933294267303782954e-01
2.778207210606620237e-02,7.835938274531639713e-02,9.296605799744972476e-02,3.194300008686514758e-01,3.070627737253774914e-01
1.853004154980175677e-02,4.341208080050725782e-01,4.053005623127876600e-01,2.069789857648975939e-01,7.043568661952809284e-01
7.534678707343186455e-01,7.728935720325119663e-01,3.626268806425524405e-01,3.310881057867710586e-01,4.450066774237270151e-01
3.730214571969099335e-01,3.071264574337364550e-01,2.018663133184734892e-01,6.663617568126365409e-01,6.705717566493237802e-01
4.116963560323874116e-01,2.998529800830445069e-01,2.011295933431452854e-01,4.819705724480359832e-01,6.002827448414754796e-01
7.811420824289486697e-01,4.221610922064921168e-01,9.611723001744693073e-01,5.887245735975527028e-01,7.207346636680850294e-01
6.440318158586155750e-01,6.596913119017007165e-01,6.783246180030626515e-01,6.533775823680798567e-02,7.197748613609454837e-01
1.614310304313718580e-01,8.701487694564388198e-01,3.748713735808258951e-01,6.287009966791186066e-01,6.232656563548290007e-01
9.198673997729804874e-01,9.373986351521366167e-01,1.842691144855688190e-01,8.612022256835878409e-01,5.987920415092762294e-02
3.505768541486198320e-02,5.086329266029998575e-02,5.848296840924246398e-01,4.936378347882800499e-01,3.427580163204152486e-01
8.978249274713941963e-01,5.893443964753920516e-01,6.729709719923304689e-02,5.351472450360856836e-01,8.594214580709615969e-01
4.728477299467719330e-01,2.418409091497122354e-01,3.100568673026914412e-01,9.203818817945891295e-01,9.742998841358854190e-01
9.958334733063852751e-01,4.958524785646033495e-01,6.092037822512208489e-01,1.170508502757767744e-01,3.876990222112519646e-04
2.013892741714446988e-01,7.934650387648264358e-01,3.392237734872539656e-01,6.675153890594195394e-01,8.539151107748890190e-01
1.071282894930679630e-01,8.992930430159844502e-01,5.667575042767137861e-01,2.709481146123381423e-01,5.913614121928838507e-01
8.214035197200165728e-01,2.608787439779483019e-01,1.249428033807187255e-01,9.985216375452805604e-01,3.596235827975913235e-01
7.099667291840738859e-01,1.055011052453481701e-01,4.129426342819745299e-01,1.256019471242072472e-01,8.054053803169890502e-01
9.120191374547985674e-01,9.421913247785751455e-02,6.964687883999386431e-01,5.893375751521670036e-01,4.254077808623816237e-01
1.116162115144004874e-01,9.962460702896380749e-01,9.980856351493988532e-01,4.059677743907517122e-01,1.240665448443118990e-01
9.886929160159997343e-01,5.119498644713817992e-01,6.291331880726286352e-01,7.479067570216044736e-01,2.937259974205571611e-01
1.026164792603054821e-01,3.103749286273034258e-01,8.588891012637505096e-01,6.457049763708960777e-01,2.455056098836670975e-01
4.486036983678286516e-01,3.586491463053331774e-01,4.104746977488996640e-01,7.658044311905992663e-01,4.031375143921012150e-02
6.202238207076781196e-01,1.072371262922714452e-01,9.799390469380749868e-01,1.029193758255048108e-01,2.226214952878466935e-01
4.466857109982304008e-01,7.895823865673945452e-02,2.140400669445857718e-01,1.923130907278604029e-01,7.506161335754371056e-01
2.957792017122196082e-02,8.100723158478262409e-02,8.990397290348434156e-01,2.475609240327802940e-02,2.386372035326296270e-01
4.432055321211687549e-01,7.689209781402343014e-01,8.809720561705760566e-01,8.210262535597112610e-02,6.250063642072472003e-01
5.080974967244984430e-01,6.106079185006118015e-01,3.372352141860258667e-01,1.674608991889482423e-01,9.634138859602944249e-01
3.079973997640521599e-01,4.280089160819084970e-01,5.118432499162549609e-01,4.403305321247342752e-01,9.189103206688162828e-01
2.823252875829059816e-01,8.795957774556509845e-01,6.571481147005713286e-01,3.166057543989739820e-01,5.070229512642006053e-01
7.157030343266742589e-01,2.031634425703144897e-01,8.516749313642435482e-03,9.333377428361356865e-01,8.924374815545456086e-01
8.151404367978608567e-01,6.881082885168263719e-01,4.013836792580093293e-01,2.133716117495355613e-01,3.949688895989282855e-01
4.184992714236812628e-02,1.352929356648167047e-01,7.740303433683685119e-01,8.193624654261362217e-01,3.854367838499496157e-01
4.109824808464701551e-01,1.730747704111634810e-03,7.217409577006883570e-02,9.834848943276625066e-01,3.690148961690662421e-01
6.727663766363709552e-01,8.629658674058019452e-01,1.333582424627051122e-01,8.481499544833213111e-01,2.985912535766727105e-01
5.564634614696548631e-01,9.629479957346623875e-01,8.196904808013631971e-01,4.552060190453044441e-01,1.434556460785268994e-01
1.988872981126070805e-01,3.223227283426443046e-01,7.709088761844729021e-03,4.515923374748593844e-01,2.786787067335672052e-02
2.332054694228476999e-01,1.451614773126461699e-01,6.705529612677544327e-01,4.094848319324642105e-01,6.305334617412269305e-01
3.385749740838921440e-01,4.578083549974643063e-01,3.056266121041615325e-01,1.848932483076870525e-02,5.793503090168812264e-01
4.965312573490828774e-01,8.040815209954785825e-01,4.597689191418057320e-01,9.270223260738167381e-01,1.411875599026017891e-01
4.713200897725523530e-01,4.236474099340896693e-01,4.647943979318061025e-01,8.863506111742163185e-01,4.595350737282233311e-02
9.063888041839697207e-01,4.667394489935294821e-01,5.058281252936577266e-01,4.542635022079450913e-01,5.639909063623159691e-01
9.773944052813838823e-01,5.470177881090921845e-01,8.847272143377927778e-01,6.897728342436373339e-01,1.761156535888920294e-01
6.524617306392146432e-01,5.804104720169145359e-02,1.016958671298349159e-01,1.519860947237121618e-01,6.235938690171626275e-01
1.831105605214130572e-01,2.441355317664603009e-01,4.716128197581748172e-01,7.945072930544394563e-01,1.156252686553062015e-01
4.877971971681818175e-01,9.571097414195017805e-02,7.999480263055169793e-02,9.505903881072107486e-01,7.831514226949818358e-01
6.262905203300820345e-01,6.506858550719161194e-01,9.907764169717592218e-01,4.012220124278462752e-01,1.661376210739501369e-01
3.563430962284366288e-01,2.123943522256510619e-01,3.709662839625177400e-01,1.408120981535634364e-01,9.455393310490072256e-01
8.962427835668028697e-01,5.394846486977109556e-01,1.747988269257961802e-01,8.273108390949173163e-01,3.936528591980725800e-02
9.170131216465380319e-01,6.085820585879510025e-01,5.931806342569712065e-02,5.214835668282680192e-02,9.959219352985675400e-01
4.931856047962570599e-01,9.354500725115366677e-01,3.213508105901075051e-01,6.851678222202889357e-01,7.081196952389051669e-01
9.030746947654328949e-01,7.098958087151844287e-01,1.459054861683672932e-02,3.477948351490740553e-01,3.091937522974875785e-01
1.749600159119610865e-01,1.868260499706557720e-01,8.211362967491933063e-01,6.557632424745624133e-01,3.721374446030102368e-01
7.575246323469582155e-01,9.506920476203321035e-01,7.749721361840663514e-01,5.188522334206524533e-02,5.474283778514301702e-01
8.777268454771169903e-01,1.627935092399445116e-01,2.805842096279187459e-01,2.453582590273877262e-01,2.469782450720954259e-01
4.715021888474835166e-02,3.828179605351283987e-01,1.227853443924403765e-01,8.014170835802835180e-01,7.657229427990593917e-01
8.026274564290969415e-02,9.610982597576137598e-01,5.754295923910807131e-01,8.727415048066573533e-01,9.726926404171948315e-01
3.518802493738032444e-01,2.912231734802536165e-01,4.827529226753131120e-01,8.119154177997329747e-01,7.293505061059730732e-01
9.636503351804275308e-01,6.871620377949982927e-01,3.689143656076626643e-01,2.954496604989305109e-01,1.170015510251805058e-01
5.027239390747680892e-01,9.026319785130521023e-01,3.063779229890492006e-01,4.949622939666498134e-01,3.736064035735805478e-01
2.676321423137281164e-01,8.450109779581174152e-01,9.914369191295900885e-01,7.948007888288521894e-02,1.301272681535694531e-01
5.039877455875444445e-01,9.318821582070346832e-02,9.938871470204817538e-01,7.356908495047574936e-01,9.354151873740034207e-01
9.196206379665647912e-01,1.994956173650069831e-01,7.575776637749520592e-01,1.112672506724018406e-01,4.587201732895173079e-01
9.947695036725057172e-02,1.977417307735289675e-01,4.004998971879132341e-01,4.932448622792825477e-01,1.511215898458212470e-01
8.411327755802059380e-01,8.217507142664761677e-01,8.327923357896290790e-01,5.673100384605772595e-01,1.187063933637089175e-02
4.615275554583604389e-01,1.219719721813410374e-01,2.539594779861541474e-01,1.601948454491434193e-01,1.530336472715536633e-01
4.286047200591553974e-01,4.055605827411847830e-01,1.329294069318520677e-01,1.271587049275646475e-02,9.495253405255463797e-01
4.801479123196261689e-01,2.761108211230199894e-01,9.492118824261690513e-01,7.728213559750169992e-01,2.792619189166819504e-01
9.471412692193789118e-01,7.247297724602902447e-01,3.637100192128114307e-01,4.667969090428439882e-01,5.954890117074161937e-01
3.840032447248817871e-01,2.705587854695079564e-01,1.193884339483375356e-02,2.789782642404976531e-01,3.342921187230790681e-01
8.145302954583100163e-01,3.014976290321387253e-01,5.902523957717253911e-02,4.959547156419548131e-01,6.617192705111741846e-01
8.389236847046092072e-01,3.131494673510770710e-02,2.775592923578159565e-01,6.412088257220656118e-01,7.096609360080350370e-01
9.264566984465022470e-01,2.601739379536486263e-01,7.035786898897526953e-01,4.588997099903951993e-01,3.715831554079958021e-01
2.738841089963339748e-02,4.881874235146894669e-01,2.342757491720260932e-01,2.582248953124894886e-01,2.760204901488608753e-01
6.989992273197017658e-01,4.325455669906824729e-01,2.296957514869431005e-01,6.323849586080984020e-01,3.899304098679899910e-01
1.958347018677989437e-01,6.301929841065905258e-01,8.246484600124402986e-01,1.077047209644486081e-01,3.253108402981319536e-03
9.198821637914088578e-01,1.837569370005524005e-01,1.895697820283592794e-01,3.203121547416338810e-01,6.206560980742213962e-01
7.132759555647061323e-01,5.209475094365521031e-01,2.187283539884793404e-01,5.595729248991441196e-01,4.516766623749890464e-02
1.196728093114954872e-01,5.677787389814261676e-01,6.442554525613412020e-01,3.606272363277560622e-01,7.842141452830480031e-01
3.030220240812119270e-01,5.650110956808996887e-01,7.640059642537110340e-01,6.739297650793795169e-01,3.555743536770444857e-01
9.876317727967577342e-01,7.242285023490013796e-02,9.896829693134601147e-01,7.431473479680861249e-01,8.880051605410996807e-01
3.517251845444543390e-01,1.876209297002020548e-01,3.224300705634206565e-01,4.484516419317229330e-01,2.536472614193544528e-01
6.222745494683845635e-02,2.775462245524354943e-01,7.195182038710359329e-01,6.023291279619055194e-01,1.124226985760090614e-02
6.312804734827700548e-01,6.441590321022945265e-01,1.476312669733201854e-01,7.387482493841429632e-01,7.869051913133535692e-01
5.748362817055827634e-01,6.930182850254238414e-01,6.110300035475674241e-01,1.147238382970708903e-01,4.270679289746269758e-01
3.363252816141593105e-01,4.768855143128830631e-01,7.800148360431193861e-01,3.377114637618700010e-01,4.337300121350776694e-01
8.118484655391329241e-01,1.879271524395376147e-02,6.248850117250492886e-02,1.630462322230297190e-03,3.910192692956181437e-01
2.910115292307478008e-01,8.728635857211246574e-01,1.062472813579530273e-01,8.580952969051365287e-01,5.233713655660764408e-01
4.116220276390518684e-01,6.144601854900144655e-01,6.422372603140988900e-01,2.050796072647161905e-01,4.940223593479926567e-01
6.412927544874427177e-01,8.601646031782256285e-01,6.841410495156953209e-01,8.011230487056486549e-02,8.262459799573096397e-02
9.859882032973001920e-01,8.816621767777509389e-01,8.776714470891744391e-02,6.590518221976024993e-01,1.432883176353096921e-01
8.858807186913967291e-01,3.375872144752025683e-01,8.932374814815582376e-01,4.178353496979706483e-01,3.976365569113098353e-01
9.462997946407353256e-01,7.042424308915183895e-01,9.558107652338654336e-01,4.401121241599661449e-01,9.611448942463164391e-01
6.940656575695374197e-01,6.242570280963211093e-02,4.373231546868632247e-01,4.761831728662148100e-01,2.110210552297542286e-03
2.092632453606301235e-01,7.321644512455512954e-01,7.667658316967040921e-01,9.367910533016299279e-02,4.027466743242976710e-01
9.997296877718857555e-01,6.440518947740517808e-01,5.438762775971908159e-01,2.896077651253285978e-01,1.738792370202568716e-02
2.715306893633109286e-01,2.514200079812561883e-01,8.074215513110388764e-01,1.234999922635967584e-01,4.494006191166936004e-01
5.319172967141923003e-01,3.888659952025615985e-01,1.097725545613696951e-01,2.199318930596112498e-01,1.042803476000760954e-01
9.695378629039264062e-01,1.686593260340306655e-01,3.647163320282318377e-01,3.765581406699550771e-01,9.837559967798273908e-01
7.060101911328507951e-01,2.764329625772045107e-01,3.349956694769407051e-01,6.537080827581883691e-01,7.606398569082428729e-02
2.216032930425744230e-01,7.081285169793384293e-01,3.817816547333016119e-01,1.838122250854948847e-01,7.904851857622829936e-02
5.400486321253759048e-01,3.348365692536566796e-01,9.864340154805814054e-01,4.304578934199820850e-01,9.324105902195741757e-01
6.741193466060643180e-01,2.693470591893553090e-01,8.382069909097588090e-01,7.511938602530648934e-01,9.559628891607717671e-01
7.499808014503712705e-01,3.580840317551616803e-01,6.433536044552154998e-01,3.520289837315653259e-01,4.061852347946601771e-01
